filename, bicycle, car, dog, person
FLIR_05857_jpeg.rf.01938daacaa53e8830547a0352604cba.jpg, 0, 1, 0, 1
FLIR_04314_jpeg.rf.01b511a90da21e31c26b58534d42ab5c.jpg, 1, 0, 0, 1
FLIR_08741_jpeg.rf.0189f8e7bbe7a8def0334f728204d884.jpg, 0, 1, 0, 1
person_98-64789843559265_Fri-Dec-10-18-59-27-2021_jpg.rf.01a5ee06a6a51516b3132ed86cd42f7c.jpg, 0, 0, 0, 1
FLIR_04016_jpeg.rf.019ef4dbbf698610ba0b56e5de2ae455.jpg, 0, 1, 0, 1
FLIR_08868_jpeg.rf.01b60e0e506bffdfb31007763f717662.jpg, 0, 1, 0, 1
FLIR_07369_jpeg.rf.019de1dce818c5054ba7ab6c4a25fbe9.jpg, 0, 0, 0, 0
person_98-19333553314209_Fri-Nov-26-08-46-56-2021_jpg.rf.01ac519c95fba9683f6e8588a6ca5222.jpg, 0, 0, 0, 1
FLIR_06353_jpeg.rf.01b525f4536393627457dd6d9d48ad6c.jpg, 0, 1, 0, 1
FLIR_04302_jpeg.rf.01a718b3fb88684cffbc92d3bec723f9.jpg, 0, 1, 0, 1
FLIR_04743_jpeg.rf.01b551574d45586157a563d8a1ea37ef.jpg, 0, 1, 0, 0
FLIR_08910_jpeg.rf.01a6cdd9fdad9933e57b6c91a6f17d9a.jpg, 0, 1, 0, 1
FLIR_09772_jpeg.rf.01b236fc1f6c4262161f47304cfb814e.jpg, 1, 1, 0, 1
person_99-8505175113678_Mon-Dec-13-09-38-08-2021_jpg.rf.01bb4813821c2a5bc9373e61fb2a4564.jpg, 0, 0, 0, 1
Front-20-11-10_14-49-35-87_00058_jpg.rf.019de5a8900e3ae73d076f5cb63902d5.jpg, 0, 0, 0, 1
car_97-95591831207275_Fri-Nov-26-14-03-31-2021_jpg.rf.01b4f214bea5a914bed96bf56ac8bd1b.jpg, 0, 1, 0, 0
FLIR_04965_jpeg.rf.01c8e94d752272d8f7014c7a03ff4167.jpg, 1, 1, 0, 1
person_98-50051403045654_Mon-Dec-13-10-22-05-2021_jpg.rf.01c6fd6667c8f12a5276fadda93555b3.jpg, 0, 1, 0, 1
car_99-9397873878479_Thu-Nov-25-21-24-56-2021_jpg.rf.018be8acf2c38119c8d31ccfb8b4f2f0.jpg, 0, 1, 0, 0
Side220-11-11_16-25-36-21_00002_jpg.rf.01bebdf142f3b50a6a845d14e3de595f.jpg, 0, 0, 0, 1
FLIR_08530_jpeg.rf.01d34f1a7998ca73bc04e5dde45f159f.jpg, 0, 1, 0, 0
TBack_South-09-37-34-68-01417_jpg.rf.01d1797d540bca0878dee330db9ba696.jpg, 0, 0, 0, 1
FLIR_02083_jpeg.rf.01b8734f4e4e5ae9a6fe4c9f47cef762.jpg, 0, 1, 0, 1
FLIR_00206_jpeg.rf.01d1f3c93eddc4c1919bd0863bfb0056.jpg, 0, 0, 0, 0
FLIR_03161_jpeg.rf.01d8ef22fbd1436d1639b976988932e5.jpg, 0, 1, 0, 0
FLIR_10099_jpeg.rf.01eae6c6f8c1a7f8a783091836bae8ea.jpg, 1, 1, 0, 1
FLIR_04004_jpeg.rf.01ae44f08b3472e8f4c8fbd907edf8b4.jpg, 0, 1, 0, 1
person_98-29339981079102_Sun-Dec-12-15-39-57-2021_jpg.rf.01c714fc014f0957c8fae9c0dd1673d0.jpg, 0, 0, 0, 1
TFront-North-11-51-09-32-19335_jpg.rf.01d11651a82682df80af3cbbcfdd23c2.jpg, 0, 0, 0, 1
FLIR_04173_jpeg.rf.01e07c5be0be37b9965157e198c13dab.jpg, 0, 1, 0, 1
FLIR_03346_jpeg.rf.01dfb1828ac34bf00681cd0adc21a9ad.jpg, 0, 1, 0, 1
FLIR_07664_jpeg.rf.01edb307de9b97c2778bbf310175c414.jpg, 0, 1, 0, 1
TFront-South-09-31-33-13-04534_jpg.rf.01e02697611348b93e7e005a69169d5b.jpg, 0, 0, 0, 1
FLIR_09040_jpeg.rf.01cf875d6e2e5eca408faf9918f0d681.jpg, 1, 1, 0, 1
FLIR_08433_jpeg.rf.01e7dbfe1dc1fc60519fbc720de5086d.jpg, 0, 1, 0, 1
FLIR_09989_jpeg.rf.01c0de8f14ceda2a586661688d045e31.jpg, 0, 1, 0, 1
FLIR_01872_jpeg.rf.01cf6060e76bd16ab25b817e04a2e547.jpg, 0, 0, 0, 1
car_98-45134019851685_Wed-Nov-24-19-27-24-2021_jpg.rf.01eacd2c2c96dc5098029a4e0a4265a4.jpg, 0, 1, 0, 0
FLIR_09315_jpeg.rf.01ea09738437d76958b67f6f80c5ccc7.jpg, 1, 1, 0, 1
FLIR_09224_jpeg.rf.01ecce39dc98e4579fd2a4972b97424f.jpg, 0, 1, 0, 1
FLIR_03296_jpeg.rf.01ec96d9658e0ea36a0ab0a93ab30691.jpg, 0, 1, 0, 0
FLIR_09892_jpeg.rf.01f4e49e5b32b425429e9f865b29a98a.jpg, 0, 0, 0, 1
FLIR_02995_jpeg.rf.01f584d47f57d844c83fd6f4652084ae.jpg, 0, 1, 0, 1
FLIR_07483_jpeg.rf.01f698401db5b5ecfb7ec84add1476bc.jpg, 1, 1, 0, 1
TBack_South-13-35-28-20-00513_jpg.rf.01fb084e1a02357998ad5d0eab083ec4.jpg, 0, 0, 0, 1
FLIR_01212_jpeg.rf.01f00b4b340b94aaad14c294259183d1.jpg, 0, 1, 0, 0
FLIR_02036_jpeg.rf.01fb0a037db199332ebf2f298d9034dc.jpg, 0, 1, 0, 0
car_97-95591831207275_Fri-Nov-26-14-03-31-2021_jpg.rf.0201751722b46ab2389c1f6f768f5f92.jpg, 0, 1, 0, 0
FLIR_05182_jpeg.rf.01f267060f08261b90cf87edc2b00273.jpg, 0, 1, 0, 0
TFront-North-11-21-16-92-17142_jpg.rf.01fe97e6f4b276c5d45682f0e395d9de.jpg, 0, 0, 0, 1
